Idx, x, y, duration
0,663,504,217
1,535,376,217
2,489,336,308
3,380,308,508
4,511,449,75
5,535,453,75
6,465,346,375
7,512,309,233
8,694,327,75
9,498,354,575
10,532,404,216
0,712,690,283
1,584,562,283
2,477,310,233
3,456,442,283
4,383,250,2207
0,712,451,183
1,584,323,183
2,612,259,58
3,572,335,50
4,601,311,141
5,479,335,358
6,292,331,92
7,321,298,108
8,390,249,1424
9,436,265,225
10,296,330,533
0,337,550,666
1,209,422,666
2,485,396,108
3,467,293,225
4,360,278,158
5,330,329,75
6,432,109,117
7,414,292,83
8,518,181,42
9,239,325,383
10,490,471,675
0,506,274,8
1,501,288,191
2,866,560,8
3,875,541,133
4,597,511,283
5,166,603,92
0,294,280,50
1,397,224,8
2,608,426,8
3,522,508,8
4,510,531,8
5,499,402,8
0,916,700,233
1,405,359,400
0,815,492,508
1,687,364,508
2,415,283,341
3,385,232,841
4,396,374,208
5,316,340,175
6,480,582,341
7,839,614,275
8,892,659,316
9,468,194,217
10,472,248,341
0,848,496,575
1,720,368,575
2,496,315,208
3,431,268,175
4,388,260,341
5,457,278,250
6,459,298,116
7,423,290,283
8,407,249,100
9,285,317,500
10,492,475,275
0,621,462,175
1,493,334,175
2,511,296,75
3,481,324,67
4,431,292,133
5,404,257,200
6,379,230,158
7,438,267,208
8,466,234,233
9,367,299,75
10,291,299,50
11,333,294,308
12,432,222,108
13,415,271,67
14,470,257,50
15,485,219,83
16,458,275,450
0,524,424,8
1,459,363,167
2,442,361,8
3,455,343,8
4,413,250,8
5,420,256,8
0,776,395,1307
1,648,267,1307
2,435,355,92
0,493,727,425
1,511,344,258
2,393,269,1183
3,468,306,200
4,307,372,258
5,859,582,266
6,881,611,100
7,475,303,208
8,373,264,600
0,578,489,591
1,450,361,591
2,399,267,425
3,452,278,183
4,485,250,416
5,760,566,108
6,850,621,325
7,411,349,341
8,436,282,58
9,321,332,483
