Idx, x, y, duration
0,392,727,167
1,429,161,191
2,420,88,674
3,434,476,117
4,413,771,25
5,258,682,733
0,489,639,8
1,404,640,75
2,491,705,67
3,432,722,166
4,486,837,8
5,464,830,8
0,737,539,350
1,481,539,350
2,389,832,67
3,389,797,100
4,386,760,133
5,387,232,217
6,407,126,716
7,337,666,225
8,265,772,450
9,306,734,83
0,570,410,741
1,262,526,175
2,367,505,167
3,394,767,441
4,386,697,400
5,377,508,233
6,263,715,175
7,223,713,408
8,522,706,533
9,506,764,291
10,499,802,433
0,522,530,433
1,377,600,183
2,302,714,250
3,386,468,133
4,395,415,75
5,405,185,241
6,411,118,1549
7,405,173,341
0,655,575,658
1,399,575,658
2,357,788,208
3,385,736,225
4,412,194,283
5,408,86,466
6,382,756,175
7,370,915,108
8,368,984,125
9,202,934,83
0,638,508,1008
1,382,508,1008
2,364,701,350
3,391,147,633
4,388,325,408
5,379,489,233
6,373,649,133
7,389,708,266
8,358,751,183
9,355,697,358
0,299,453,17
1,381,461,175
2,382,774,250
3,431,215,141
4,399,139,749
5,391,347,8
6,381,339,8
7,400,133,333
8,415,796,100
0,709,563,92
1,406,520,67
2,388,554,158
3,329,722,275
4,380,700,733
5,261,688,167
6,381,474,133
7,354,515,92
8,386,694,475
9,258,704,350
10,501,681,383
0,671,477,1141
1,415,477,1141
2,394,216,175
3,391,176,108
4,398,138,733
5,399,722,133
6,376,684,50
7,386,730,133
8,380,681,408
9,269,683,425
10,390,645,91
11,384,688,67
12,392,635,100
13,480,650,316
0,423,705,42
1,419,297,167
2,398,197,100
3,403,118,600
4,232,720,166
5,296,1005,17
6,448,465,8
7,419,398,466
0,394,575,50
1,397,586,258
2,406,567,333
3,413,555,8
0,709,301,724
1,453,301,724
2,410,150,50
3,406,95,58
4,399,146,450
5,385,404,325
6,377,632,92
7,376,678,1224
8,374,566,241
9,376,662,458
