Idx, x, y, duration
0,661,643,233
1,533,515,233
2,500,492,233
3,478,292,200
4,526,234,483
5,531,227,117
6,465,239,275
7,510,270,1149
8,481,386,275
9,518,514,425
0,594,547,491
1,466,419,491
2,483,482,50
3,489,213,2723
0,940,348,175
1,849,342,150
2,470,268,241
3,471,220,283
4,492,230,691
5,482,597,141
6,510,454,58
7,486,586,150
8,472,444,241
9,491,169,266
10,454,195,500
0,505,321,50
1,377,193,50
2,489,184,58
3,518,156,8
4,483,279,92
5,455,233,83
6,500,100,58
7,491,181,300
8,516,296,341
9,566,110,33
0,644,439,183
1,516,311,183
2,492,350,250
3,518,201,91
4,467,254,450
5,528,314,425
6,498,261,275
7,379,316,133
8,396,350,125
9,478,368,250
10,498,231,824
0,678,263,8
1,471,92,8
2,513,258,8
3,532,294,58
4,477,207,150
5,504,216,58
0,717,429,125
1,589,301,125
2,555,361,258
3,469,282,58
4,486,272,50
5,511,225,558
6,491,227,316
7,510,319,83
8,530,331,566
0,685,724,758
1,557,596,758
2,476,435,200
3,514,249,175
4,490,210,391
5,546,197,433
6,494,270,200
7,494,313,50
8,494,298,641
9,489,226,408
0,741,507,283
1,627,434,250
2,502,320,117
3,489,206,558
4,499,281,641
5,512,225,233
6,470,231,225
7,527,223,758
0,507,222,42
1,483,280,133
2,463,243,233
3,448,192,83
4,445,233,425
5,478,231,1324
6,503,143,75
7,516,231,416
0,688,374,150
1,523,343,150
2,488,264,266
3,489,299,108
4,466,333,108
5,480,223,75
6,487,226,133
7,484,221,25
8,464,232,42
9,480,301,183
10,511,278,241
11,466,343,42
12,515,375,58
0,481,743,2415
1,353,615,2415
2,571,518,92
3,565,523,275
4,659,586,8
0,544,605,433
1,416,477,433
2,343,444,158
3,486,320,200
4,495,230,350
5,452,196,291
6,507,208,525
7,791,125,175
8,497,221,383
9,445,219,117
10,514,528,308
11,450,526,92
0,718,465,408
1,590,337,408
2,501,325,183
3,484,243,291
4,484,198,141
5,492,273,924
6,500,229,874
