Idx, x, y, duration
0,607,467,375
1,479,297,375
2,286,200,408
3,331,328,291
4,322,246,391
5,447,335,308
6,463,601,400
7,264,641,167
8,268,341,42
9,276,217,258
0,590,549,250
1,404,232,191
2,459,219,192
3,323,155,316
4,269,119,716
5,328,151,375
6,446,211,525
7,306,139,316
8,262,108,408
0,594,370,266
1,466,200,266
2,437,248,241
3,257,143,291
4,530,401,291
5,429,427,200
6,450,518,350
7,587,507,291
8,581,315,358
9,557,422,216
10,596,607,608
0,489,116,8
1,433,186,100
2,300,128,17
3,321,134,125
4,268,152,67
5,319,105,75
6,273,133,183
7,323,58,50
0,529,288,92
1,514,327,8
2,437,165,8
3,396,172,8
0,484,332,58
1,464,279,58
2,438,214,175
0,596,681,799
1,468,511,799
2,389,252,233
3,450,248,216
4,459,201,100
5,513,453,50
6,485,488,92
7,471,531,383
8,487,476,391
9,470,582,308
10,465,219,408
11,323,168,450
0,307,531,558
1,550,505,258
2,453,219,333
3,284,102,491
4,331,128,400
5,453,216,500
6,471,371,300
7,403,358,600
8,438,474,100
0,981,490,250
1,853,320,250
2,492,310,158
3,453,209,208
4,311,141,383
5,261,107,450
6,316,132,366
7,455,213,266
8,459,170,75
9,449,215,225
10,609,301,383
11,711,306,158
12,426,172,200
0,597,276,67
1,457,166,50
2,483,54,58
3,464,165,92
4,329,156,208
5,301,179,50
6,295,90,58
7,285,138,208
8,322,171,158
9,334,118,217
10,259,136,758
11,307,141,283
12,461,205,108
0,558,454,674
1,430,284,674
2,299,140,50
3,256,116,8
4,257,135,150
5,443,190,250
6,446,237,208
7,496,529,150
8,474,561,8
9,455,629,108
10,562,495,175
11,578,496,50
0,774,438,633
1,646,268,633
2,471,250,108
3,462,232,233
4,345,173,400
5,858,431,67
6,833,408,8
7,568,363,117
8,235,342,92
9,225,356,500
10,482,268,83
0,268,419,241
1,140,249,241
2,341,176,175
3,303,148,300
4,262,123,533
5,340,169,191
6,434,247,50
7,558,421,208
8,601,508,250
9,788,533,150
10,440,224,308
11,314,161,816
0,628,357,874
1,500,187,874
2,353,198,158
3,302,159,192
4,271,140,200
5,321,165,258
6,308,432,383
7,424,444,308
8,440,265,425
9,795,493,350
10,878,453,375
11,708,375,50
