Idx, x, y, duration
0,410,804,8
1,350,289,192
0,727,616,125
1,471,616,125
2,404,256,133
3,394,290,233
4,321,360,150
5,337,407,175
6,364,433,200
7,451,349,233
8,431,327,316
9,404,185,175
10,325,126,8
11,318,862,208
0,449,492,8
0,627,563,200
1,371,563,200
2,375,511,50
3,346,422,200
4,353,364,125
5,103,523,191
6,368,350,258
7,488,671,33
0,442,475,83
1,408,379,275
2,390,328,350
3,421,872,233
0,503,525,491
1,247,525,491
2,381,452,150
3,399,316,383
4,360,301,766
5,367,395,42
6,355,336,508
7,301,342,525
8,321,884,433
0,396,407,42
1,414,364,17
2,390,421,267
0,368,390,83
1,382,707,42
2,305,487,58
3,346,328,275
0,555,380,350
1,299,380,350
2,288,454,225
3,368,368,108
4,357,322,774
5,362,272,625
6,376,296,217
7,366,291,641
