Idx, x, y, duration
0,565,599,733
1,448,667,375
2,329,446,866
3,429,697,383
4,572,781,433
5,711,1008,291
0,439,626,142
1,430,536,67
2,398,678,125
3,434,491,483
0,148,331,8
1,213,479,8
2,119,753,142
3,145,855,400
4,370,830,8
5,328,698,166
6,410,556,533
7,449,684,158
8,435,506,167
9,408,458,275
0,274,563,8
1,263,617,8
2,101,500,8
3,405,550,75
4,448,625,58
5,426,538,8
0,447,639,283
1,191,639,283
2,250,527,275
3,140,503,416
4,210,731,316
5,485,264,58
6,155,412,67
0,189,566,8
1,106,518,8
2,435,709,175
3,248,889,108
4,475,667,167
5,134,621,275
0,106,483,325
1,107,439,8
0,302,662,83
1,106,740,258
2,308,530,58
3,287,596,8
0,384,534,283
1,231,544,350
2,193,712,42
3,72,535,333
4,68,703,650
5,155,827,441
0,264,576,167
1,335,507,250
2,422,457,641
0,410,593,8
1,130,581,8
2,147,650,125
0,752,653,566
1,496,653,566
2,325,716,75
3,330,789,17
4,287,834,25
5,100,491,300
6,484,635,92
7,497,864,125
8,499,781,466
9,493,992,108
0,732,474,783
1,476,474,783
2,371,627,316
3,138,445,92
4,140,395,67
5,116,429,283
6,128,846,458
7,191,881,416
8,339,737,491
9,260,786,241
10,244,748,375
