Idx, x, y, duration
0,560,478,225
1,432,350,225
2,526,374,275
3,693,353,400
4,702,474,191
5,683,373,75
6,384,595,358
7,400,548,266
8,370,686,216
9,515,656,308
10,381,659,625
11,485,666,308
0,657,405,200
1,529,277,200
2,518,382,266
3,423,611,50
4,458,611,58
5,420,640,50
6,382,498,75
7,376,543,208
8,352,687,150
9,371,672,83
10,578,680,125
11,412,704,358
12,468,708,600
0,678,573,1191
1,550,445,1191
2,681,357,866
3,498,363,341
4,684,334,358
5,660,400,58
6,686,352,341
7,656,381,133
8,692,350,824
0,797,558,75
1,669,430,75
2,503,326,8
3,689,339,433
4,702,336,8
5,673,339,42
6,700,467,8
7,462,548,225
8,409,553,241
0,590,525,716
1,462,397,716
2,677,320,42
3,673,361,1074
4,504,366,83
5,500,403,225
6,391,625,291
7,382,660,566
8,387,585,366
0,686,342,125
1,679,277,92
2,705,306,58
0,577,518,8
1,540,356,100
2,513,418,125
3,411,586,183
4,442,614,108
5,436,674,483
6,392,668,142
7,518,646,25
8,582,504,67
9,554,544,208
10,506,634,116
11,459,620,183
12,410,672,92
13,441,545,75
0,912,528,400
1,784,400,400
2,573,355,241
3,490,350,375
4,401,555,366
5,325,703,375
6,497,695,425
7,594,678,233
8,671,350,650
9,892,171,341
0,701,426,233
1,573,298,233
2,616,237,67
3,590,277,75
4,551,314,108
5,494,351,300
6,713,297,83
7,643,360,241
8,462,379,475
9,476,454,266
10,479,565,183
11,388,548,166
12,617,361,233
13,664,337,308
14,646,368,75
15,484,381,391
0,672,295,441
1,544,167,441
2,528,217,183
3,487,412,116
4,478,239,67
5,492,364,433
6,648,357,391
7,699,313,50
8,657,334,233
9,476,359,108
10,256,321,100
11,256,285,50
12,263,323,75
13,559,323,125
14,494,349,125
15,271,352,50
16,395,371,50
17,480,372,58
18,376,347,58
19,476,370,208
20,504,311,50
0,372,565,17
1,400,545,150
2,351,649,242
3,414,656,183
4,535,644,133
5,450,623,133
6,405,485,258
7,420,527,117
8,676,340,216
9,481,352,83
10,375,562,83
11,345,581,133
12,322,647,150
0,642,532,533
1,514,404,533
2,399,570,366
3,346,583,125
4,433,644,316
5,360,637,525
6,555,637,92
7,483,637,17
0,384,464,150
1,256,336,150
2,81,524,191
3,507,391,233
4,487,350,375
5,682,341,1033
6,419,530,358
7,328,646,400
8,207,401,316
0,653,343,608
1,525,215,608
2,564,398,233
3,420,544,283
4,383,619,458
5,541,651,133
6,660,365,433
7,480,371,233
8,452,634,383
9,360,659,316
10,565,654,275
