Idx, x, y, duration
0,413,154,17
1,742,315,92
2,747,243,41
3,729,301,50
4,700,380,8
5,424,403,58
6,344,392,192
7,225,387,333
0,824,587,633
1,696,417,633
2,707,383,58
3,368,328,159
4,359,259,50
5,357,325,124
6,231,337,108
7,764,303,308
8,844,266,209
9,921,226,283
10,824,293,300
11,337,329,600
12,524,379,191
13,497,525,117
14,537,536,59
15,498,530,91
0,637,396,816
1,509,226,816
2,335,306,733
3,358,450,208
4,321,512,233
5,729,343,525
6,833,320,716
7,498,201,258
0,682,520,458
1,583,353,308
2,725,358,400
3,318,308,433
4,686,349,558
5,510,341,375
6,324,295,458
7,687,347,841
0,583,235,8
1,450,346,300
2,386,395,42
3,326,525,183
4,854,253,75
5,852,301,433
6,326,339,366
7,350,292,275
8,754,361,666
0,319,260,416
1,240,298,425
2,306,274,200
3,544,301,525
4,475,317,550
5,597,334,75
0,593,515,641
1,465,345,641
2,650,295,316
3,306,318,483
4,680,354,383
5,765,359,83
6,778,399,58
7,715,337,341
8,244,335,541
9,363,292,325
0,378,561,708
1,250,391,708
2,174,419,275
3,726,409,208
4,168,426,158
5,359,593,208
6,758,400,233
7,499,143,400
8,426,401,217
9,221,413,283
10,164,425,366
0,721,346,316
1,593,176,316
2,577,213,83
3,556,253,117
4,311,302,491
5,211,279,233
6,672,311,308
7,780,328,200
8,372,270,375
9,705,264,500
10,375,249,200
0,759,440,425
1,631,270,425
2,744,363,441
3,346,343,699
4,723,361,316
5,823,392,42
6,807,355,241
7,411,414,600
8,615,315,508
0,111,420,17
0,614,182,183
1,687,336,133
2,465,343,8
3,291,324,158
4,755,363,266
5,309,280,266
6,345,269,117
7,795,283,833
0,468,207,17
1,422,298,50
2,787,352,133
3,314,301,8
0,1011,437,200
1,887,275,100
2,644,356,133
3,325,344,408
4,292,276,191
5,289,241,67
6,324,248,125
7,239,184,50
8,241,274,117
9,273,346,83
10,795,348,525
11,873,273,383
