Idx, x, y, duration
0,254,218,8
1,248,185,8
2,514,284,158
3,673,273,192
4,536,288,341
5,541,214,92
6,741,157,183
7,723,246,116
8,746,101,100
9,174,152,241
10,591,314,375
0,528,435,341
1,400,265,341
2,466,314,299
3,506,310,50
4,635,275,42
5,577,260,133
0,532,293,167
1,461,257,608
2,753,225,75
3,742,178,133
4,545,269,92
5,537,256,183
6,469,258,100
7,464,254,17
8,463,249,75
0,633,489,441
1,505,319,441
2,459,308,283
3,539,280,675
4,697,259,316
5,549,295,225
6,503,277,175
7,451,296,708
8,698,240,741
0,816,600,333
1,688,430,333
2,514,286,200
3,463,280,308
4,653,264,541
5,678,218,142
6,671,285,425
7,716,322,666
8,648,397,500
0,483,472,208
1,534,326,192
2,460,325,400
3,269,279,508
4,510,312,300
5,277,278,616
6,472,370,100
7,519,364,66
8,458,314,17
9,464,309,33
0,518,257,100
1,453,319,142
2,372,456,8
3,446,338,8
4,443,202,108
5,457,234,8
0,283,375,125
1,376,257,275
2,480,286,383
3,723,227,749
4,402,144,316
5,488,298,758
0,528,605,341
1,400,435,341
2,399,390,83
3,589,250,241
4,511,243,117
5,504,285,58
6,707,210,133
7,304,159,42
8,295,202,83
9,255,215,250
10,122,207,150
11,166,171,92
12,274,222,58
13,241,204,58
14,288,230,250
15,693,191,67
16,711,150,67
17,693,202,283
18,762,205,50
19,701,215,100
20,716,149,50
21,470,312,100
22,447,285,533
0,846,549,225
1,718,379,225
2,695,313,75
3,608,291,50
4,489,309,266
5,719,239,566
6,247,274,758
7,100,267,291
8,441,304,799
0,725,276,275
1,597,106,275
2,576,269,192
3,696,239,333
4,334,258,225
5,236,230,233
6,139,225,175
7,558,280,208
8,616,286,183
9,463,289,333
10,882,232,558
11,459,233,175
12,505,291,416
0,901,354,150
1,634,300,8
2,694,269,158
3,829,247,8
4,853,265,83
5,888,255,183
6,713,231,8
7,725,260,8
0,533,258,58
1,511,287,100
2,652,274,116
3,709,247,350
4,738,204,67
5,720,235,525
6,738,225,400
7,706,270,92
8,713,284,525
9,738,250,50
10,709,281,450
