Idx, x, y, duration
0,517,315,191
1,493,405,142
2,887,393,91
3,926,267,117
0,977,484,608
1,849,356,608
2,497,372,200
3,499,415,192
4,489,457,275
5,366,260,17
6,378,347,8
7,583,239,200
8,507,362,8
9,507,472,25
10,978,417,8
11,939,387,117
0,645,549,83
1,458,376,33
2,490,380,941
3,480,345,83
0,694,469,300
1,566,341,300
2,515,361,150
3,660,289,300
4,503,353,208
5,511,344,92
6,535,376,175
7,888,354,25
8,393,342,133
9,440,288,8
0,196,585,25
1,431,409,75
2,499,381,8
3,423,355,8
0,477,527,125
1,482,575,175
2,517,628,58
3,700,752,125
4,367,590,75
5,99,551,250
6,91,637,50
7,88,599,133
8,391,413,8
9,389,457,83
10,381,334,67
11,494,766,8
12,519,583,83
0,498,86,8
1,730,606,42
2,524,236,108
0,603,621,1699
1,475,493,1699
2,244,236,550
3,155,299,117
0,462,440,358
1,334,312,358
2,434,588,167
3,379,234,533
4,284,174,541
5,319,211,358
6,535,381,783
7,193,342,283
0,873,503,450
1,745,375,450
2,607,280,241
3,111,423,366
4,560,421,291
5,522,406,250
6,420,231,333
7,290,202,283
8,212,75,183
9,165,69,266
10,112,68,150
11,132,31,50
0,427,264,383
1,345,232,100
2,280,254,258
3,479,522,258
4,654,593,241
5,818,376,117
6,97,350,150
7,47,420,391
8,64,424,142
0,520,375,166
1,537,387,8
0,474,343,308
1,452,303,233
2,356,143,92
3,317,172,316
4,535,399,316
5,681,548,616
6,148,271,108
7,154,393,125
8,425,341,283
9,491,351,241
10,342,58,400
