Idx, x, y, duration
0,452,618,92
1,585,875,8
2,445,514,17
3,440,504,8
4,363,467,8
5,360,484,175
6,588,551,83
7,571,864,8
8,501,563,8
0,548,895,499
1,466,714,250
2,420,627,133
3,400,657,1091
4,383,592,67
5,402,655,208
0,743,430,1174
1,487,430,1174
2,395,568,308
3,371,661,608
4,313,416,566
5,189,626,325
6,125,713,575
7,418,659,75
8,441,625,58
9,422,664,2032
10,593,662,375
0,349,753,83
1,378,658,450
0,421,758,83
1,391,765,42
2,384,681,58
0,656,505,225
1,400,505,225
2,350,646,508
3,288,567,92
4,272,609,142
5,83,687,75
6,59,714,75
7,70,669,208
8,66,769,108
9,54,672,67
10,72,760,250
11,277,590,108
12,398,676,100
13,572,895,291
0,443,436,133
1,410,473,83
2,399,698,67
3,472,844,8
4,404,795,200
5,346,639,200
6,291,820,283
7,407,653,100
8,412,584,67
9,335,460,8
0,566,586,283
1,418,699,8
2,422,698,8
3,364,492,117
4,364,490,8
5,238,552,83
6,272,583,125
7,224,677,291
8,455,688,158
9,498,739,8
10,526,677,8
11,644,878,8
12,556,895,8
13,459,526,8
14,431,527,8
15,309,525,50
0,347,705,8
1,345,719,9
2,353,629,8
3,365,606,83
4,281,468,8
5,293,456,83
6,484,662,308
7,384,682,8
8,349,337,58
9,337,306,358
10,432,592,358
11,391,667,442
12,390,655,8
0,227,604,42
1,214,565,242
2,369,798,216
3,364,719,233
4,531,990,383
5,497,1015,75
6,581,791,224
7,29,770,250
8,75,796,333
9,328,766,100
10,333,757,108
11,369,728,491
12,440,835,208
13,458,903,58
14,524,1013,33
15,483,976,100
16,411,980,150
17,206,949,224
18,104,788,258
0,698,480,616
1,442,480,616
2,343,641,242
3,387,703,341
4,265,601,50
5,255,405,225
6,325,398,175
7,366,358,916
8,282,473,267
9,130,480,292
10,159,698,241
11,109,761,433
0,749,479,583
1,493,479,583
2,376,612,258
3,310,864,258
4,318,468,217
5,541,340,233
6,314,499,291
7,342,473,142
8,374,381,83
9,312,457,275
10,535,424,283
11,301,469,333
12,606,377,400
