Idx, x, y, duration
0,968,630,142
0,397,595,183
1,452,357,300
2,792,386,358
3,914,225,383
4,467,297,191
5,410,312,242
6,516,161,308
7,481,191,50
8,911,267,50
9,924,218,317
0,416,567,491
1,288,439,491
2,401,390,183
3,419,311,416
4,479,105,233
5,216,150,325
6,112,147,225
7,252,186,291
8,183,168,266
9,487,132,250
10,530,124,266
0,532,516,841
1,404,388,841
2,410,320,250
3,412,285,616
4,783,456,558
5,460,486,883
6,445,332,491
0,311,259,83
1,416,375,42
2,436,404,241
3,444,332,175
4,469,368,266
5,328,479,208
6,481,394,1657
7,487,527,350
0,537,363,50
1,437,387,133
2,416,320,316
3,402,270,416
4,391,264,33
5,439,168,25
6,427,192,92
7,349,200,333
0,752,482,641
1,624,354,641
2,426,399,308
3,418,354,225
4,473,427,2065
5,370,431,741
0,433,415,150
1,392,289,216
2,210,168,366
3,153,178,208
4,390,402,91
5,423,344,158
6,746,401,75
0,662,491,83
1,534,363,83
2,488,378,241
3,441,236,58
4,462,274,92
5,407,291,366
6,290,262,108
7,235,258,142
8,244,176,341
9,385,282,92
10,464,237,92
11,425,293,325
12,649,325,208
13,448,313,183
14,381,288,116
15,419,199,58
16,427,286,158
17,373,290,108
0,704,480,300
1,576,352,300
2,461,344,183
3,396,182,333
4,829,323,350
5,838,398,408
6,866,435,1124
7,799,382,550
0,523,478,8
0,622,543,83
1,494,415,83
2,482,396,183
3,406,182,233
4,205,166,575
5,472,393,192
6,462,407,266
7,783,478,516
8,991,423,92
0,714,425,341
1,586,297,341
2,449,341,8
3,453,363,400
4,429,429,8
5,452,406,8
0,727,434,1274
1,599,306,1274
2,444,397,216
3,426,276,208
4,767,337,225
5,409,158,200
6,253,163,283
7,210,171,225
8,426,254,42
9,416,356,266
10,415,316,67
11,428,349,916
