Idx, x, y, duration
0,548,442,133
1,583,471,441
2,479,376,200
3,270,206,291
4,308,462,250
5,634,495,258
6,671,403,275
7,808,462,275
8,777,350,333
9,516,430,225
0,609,308,92
1,481,412,242
2,750,384,341
3,708,414,258
4,704,506,50
5,572,427,175
6,731,342,241
7,831,386,183
8,674,375,50
9,388,341,325
0,501,333,58
1,586,450,333
2,588,466,341
3,385,293,166
0,594,621,675
1,466,451,675
2,303,452,266
3,664,477,450
4,477,497,250
5,530,499,308
6,463,467,999
0,860,474,591
1,732,304,591
2,571,434,541
3,436,465,416
4,574,420,1183
5,585,462,666
0,584,632,1416
1,456,462,1416
2,765,454,291
3,823,432,341
4,437,409,383
5,521,522,358
6,608,492,366
7,662,500,375
8,592,505,283
0,389,106,58
1,574,421,117
2,554,423,33
0,514,316,141
1,581,491,558
2,818,467,308
3,659,463,383
4,540,501,308
5,590,470,216
6,812,460,216
7,803,455,125
8,726,453,400
0,664,479,483
1,536,309,483
2,622,437,266
3,653,383,58
4,325,458,333
5,132,453,83
6,113,392,75
7,582,435,58
8,592,348,658
9,650,427,308
10,699,417,58
11,648,439,100
12,618,466,50
13,530,327,641
0,871,636,733
1,743,466,733
2,549,434,516
3,493,434,250
4,311,474,958
5,536,456,83
6,558,406,58
7,561,445,1116
0,383,486,50
1,474,486,117
0,618,445,441
1,490,275,441
2,691,243,233
3,541,409,75
4,586,453,358
5,519,370,433
6,575,278,824
7,374,238,591
8,552,248,258
0,557,384,8
1,619,455,133
2,576,471,8
3,574,459,8
0,743,471,333
1,615,301,333
2,529,221,258
3,589,409,75
4,609,476,91
5,587,427,50
6,443,468,192
7,247,457,150
8,225,398,108
9,257,480,200
10,573,483,233
11,691,397,75
12,682,434,75
13,651,509,250
14,727,519,458
15,405,438,275
16,490,231,350
