Idx, x, y, duration
0,960,569,591
1,832,441,591
2,685,587,500
3,425,450,391
4,435,85,366
5,666,246,175
6,546,260,458
7,633,491,283
0,892,370,300
1,764,242,300
2,795,294,291
3,607,551,216
4,495,504,275
5,340,253,216
6,276,119,900
7,495,660,475
8,631,478,341
9,702,277,283
0,646,698,8
1,191,613,8
2,509,375,266
3,756,289,75
4,339,142,225
5,273,148,83
6,273,167,350
7,521,527,183
0,550,458,83
1,422,330,83
2,478,298,166
3,432,328,133
4,720,138,208
5,693,220,8
6,827,124,158
0,804,34,8
1,718,326,158
2,439,350,208
3,355,409,133
4,298,442,25
5,296,404,125
0,608,503,2590
1,480,375,2590
2,481,508,491
3,506,404,416
4,478,533,425
0,646,335,392
1,518,207,392
2,619,342,325
3,314,221,258
4,340,145,566
5,594,129,400
6,815,354,350
7,622,416,225
8,502,486,583
0,539,384,150
1,351,264,216
2,344,143,50
3,343,135,17
4,373,299,8
5,367,269,17
6,528,439,8
7,524,474,8
8,590,314,8
9,423,326,17
0,575,379,366
1,447,251,366
2,711,323,266
3,792,276,266
4,635,475,325
5,638,551,575
6,315,471,400
7,141,182,342
8,199,186,50
0,593,356,383
1,465,228,383
2,423,395,233
3,491,554,691
4,442,521,1257
5,402,343,283
6,481,260,192
0,508,337,525
1,698,284,841
2,302,308,8
3,306,326,458
4,430,318,8
5,297,193,42
6,226,167,583
0,777,466,100
1,649,338,100
2,664,346,8
3,748,249,208
4,275,74,325
5,218,31,458
6,484,311,225
7,696,279,217
8,776,234,150
9,691,176,108
